event_time,latitude,longitude,depth_km,magnitude,dist_mw64_km,dist_mw71_km
2019-07-04 19:11:25.520000+00:00,35.747706795185046,-117.55938596240176,5.578991060000001,1.78,7.637421507149845,4.377857307418991
2019-07-04 19:11:52.600000+00:00,35.59879779518505,-117.59627223146144,8.43145187,1.77,14.917710765258233,19.681923600100333
2019-07-04 19:12:21.800000+00:00,35.70709479518505,-117.47252502792048,4.91849759,1.95,1.9617320608178173,13.311497712211583
2019-07-04 19:12:41.660000+00:00,35.59881779518505,-117.59097423289744,8.70726233,2.09,14.622880639293655,19.67801702752878
2019-07-04 19:12:58.720000+00:00,35.61145279518505,-117.5786871403639,6.210451850000001,1.91,12.834088695437105,18.320832319223697
2019-07-04 19:13:16.680000+00:00,35.66982679518505,-117.5157523402372,4.766076020000001,2.14,4.2948048436855055,13.708076573063659
2019-07-04 19:13:40.820000+00:00,35.74091179518505,-117.5398044710088,6.936268850000001,1.61,5.813178451509772,6.192820369192784
2019-07-04 19:14:00.400000+00:00,35.71077279518505,-117.47272929343768,2.62491587,1.11,2.050485144983057,13.065192284346772
2019-07-04 19:14:28.240000+00:00,35.70165379518505,-117.4792796352196,2.74104659,1.36,1.3544682183670067,13.187252101131858
2019-07-04 19:14:59.320000+00:00,35.65579679518505,-117.52927632970616,4.657203470000001,3.05,6.250536374482517,14.543135455025856
2019-07-04 19:15:47+00:00,35.73229779518505,-117.53289484830846,3.42331457,1.88,4.704510837758437,7.289352049516408
2019-07-04 19:16:06.160000+00:00,35.72199079518505,-117.5536461035702,3.91687013,2.66,5.7512412861737605,6.9829415568574635
2019-07-04 19:16:17.360000+00:00,35.73012879518505,-117.54300269155462,3.31444202,2.54,5.28902219228083,6.816455189638025
2019-07-04 19:16:57.280000+00:00,35.70007579518505,-117.51111552134812,5.970932240000001,2.53,1.6218080977442346,11.224269193693438
2019-07-04 19:17:51.180000+00:00,35.69540779518505,-117.50306618454836,3.1257296,2.97,1.2797602774253447,12.095159009572006
2019-07-04 19:17:57.660000+00:00,35.62096979518505,-117.59139982426431,10.55809568,3.17,12.770421974862476,17.220876484457577
2019-07-04 19:18:51.080000+00:00,35.59922479518505,-117.58659626212,7.190304800000001,1.88,14.351585934746648,19.640310799321533
2019-07-04 19:19:00.640000+00:00,35.62772479518505,-117.58979630987992,10.32583424,1.88,12.135269418796147,16.47349216854897
2019-07-04 19:19:27.560000+00:00,35.69372779518505,-117.49183606335409,5.02011197,1.66,1.1777878790130556,12.9303362482859
2019-07-04 19:19:38.420000+00:00,35.61026879518505,-117.58121005530305,8.547582590000001,1.64,13.076340798629433,18.43737728069183
2019-07-04 19:20:01.080000+00:00,35.72279279518505,-117.54974016150555,7.016108720000001,1.98,5.453669098250415,7.094218450926484
2019-07-04 19:20:51.640000+00:00,35.64004079518505,-117.54341119569158,4.599138110000001,2.93,8.409219438943248,15.75355732461807
2019-07-04 19:21:31.760000+00:00,35.676780795185046,-117.46042184136864,7.959670820000001,4.78,4.294369028029483,16.282850136124647
2019-07-04 19:23:08.440000+00:00,35.59567279518505,-117.58131500710634,5.992706750000001,2.47,14.40510611528677,20.053310346756977
2019-07-04 19:23:46.600000+00:00,35.72527479518505,-117.55140834081637,4.40316752,2.46,5.700770650439213,6.781355643229527
2019-07-04 19:23:59.840000+00:00,35.72587679518505,-117.51254138431086,9.38953031,2.36,2.9346237723402586,9.161043210618404
2019-07-04 19:24:13.320000+00:00,35.68101979518505,-117.75247114693134,4.81688321,1.77,23.53459190979792,17.885515120100287
2019-07-04 19:24:46.420000+00:00,35.65286279518505,-117.53128611846904,4.562847260000001,2.43,6.623221612009774,14.773130327909625
2019-07-04 19:25:44.080000+00:00,35.74142479518505,-117.5306575081016,4.657203470000001,1.9,5.298799630400501,6.820899662558672
2019-07-04 19:26:20.160000+00:00,35.708058795185046,-117.4758780975076,3.6338015,2.78,1.6870245609254995,13.002312897438122
2019-07-04 19:26:58.240000+00:00,35.72289479518505,-117.51319216887406,4.780592360000001,2.2,2.7080755266084875,9.320903141500041
2019-07-04 19:27:17.960000+00:00,35.66971279518505,-117.46549133202336,6.972559700000001,2.84,4.61045658180494,16.500853983117587
2019-07-04 19:27:40.480000+00:00,35.73374679518505,-117.5239679530372,8.1338669,2.29,4.256590097380121,7.809982905727051
2019-07-04 19:28:22.140000+00:00,35.58969579518505,-117.63292557809216,2.69749757,1.39,17.879529994630346,21.00432881700856
2019-07-04 19:28:50.720000+00:00,35.73980479518505,-117.54054539096968,9.26614142,1.46,5.776630424600842,6.220150870289142
2019-07-04 19:29:14.320000+00:00,35.670456795185046,-117.46825838563028,7.45885709,1.47,4.405247240513,16.267476365527912
2019-07-04 19:29:27.200000+00:00,35.66192879518505,-117.5168907712862,4.562847260000001,2.21,5.129502551492513,14.41990410490002
2019-07-04 19:30:03.920000+00:00,35.70956879518505,-117.46941720651482,4.36687667,1.48,2.2948756096892997,13.388568132494958
2019-07-04 19:30:07.280000+00:00,35.72353779518505,-117.5600592153254,4.475749220000001,1.51,6.355066835898791,6.553689897519218
2019-07-04 19:30:29.040000+00:00,35.71977779518505,-117.514469943718,5.978190410000001,1.43,2.537078253319869,9.4572695701614
2019-07-04 19:30:36.540000+00:00,35.666851795185046,-117.51386412590006,4.41768386,1.26,4.519413780422601,14.079111366328753
2019-07-04 19:30:47.960000+00:00,35.60403479518505,-117.67123260752234,9.78147149,1.26,19.521129288021477,20.372761342371184
2019-07-04 19:31:02.420000+00:00,35.67949479518505,-117.51069903699636,3.62654333,1.29,3.133529287672831,13.051003760663304
2019-07-04 19:31:10.720000+00:00,35.63350679518505,-117.61928172567538,10.56535385,1.29,13.792207846750113,16.009339918667653
2019-07-04 19:31:24.840000+00:00,35.79628679518505,-117.65692348036067,2.66846489,1.29,17.930397873197858,6.202336164863947
2019-07-04 19:31:52.040000+00:00,35.65954379518505,-117.41515759952075,4.287036800000001,1.4,8.67980938240457,20.635884440018994
2019-07-04 19:32:26.760000+00:00,35.67831479518505,-117.50267495193762,2.59588319,2.17,2.9793195460934037,13.581834576053812
2019-07-04 19:32:48.760000+00:00,35.71953779518505,-117.51665892638306,6.2685172100000015,1.84,2.6685044542894665,9.327793301403574
2019-07-04 19:33:01.260000+00:00,35.673760795185046,-117.44035362371493,8.816134880000002,2.19,5.9073433946392475,17.872097813835573
2019-07-04 19:33:20.800000+00:00,35.67364679518505,-117.5148166154995,7.923379970000001,2.16,3.881482709492322,13.389393802441477
2019-07-04 19:34:07.160000+00:00,35.60005879518505,-117.58868032200304,7.930638140000001,2.41,14.388288016675311,19.543293493991953
2019-07-04 19:34:18.320000+00:00,35.70318779518505,-117.49839574592444,5.7531871400000005,2.17,0.4204752221289761,11.772730727844262
2019-07-04 19:34:51.860000+00:00,35.61469979518505,-117.5726163736602,7.807249250000001,1.94,12.218866617646965,18.009143296004968
2019-07-04 19:35:02.080000+00:00,35.78298979518505,-117.52112351660908,1.06440932,2.25,9.077310020786028,6.5267893637810825
2019-07-04 19:35:04.720000+00:00,35.57145779518505,-117.5244122697962,8.946781940000001,1.98,14.980252339237996,23.54132387610834
2019-07-04 19:35:38.360000+00:00,35.63318879518505,-117.55820570280429,5.049144650000001,1.73,9.792851771211954,16.17188949931385
2019-07-04 19:36:08.980000+00:00,35.68602479518505,-117.48940250779248,5.390278640000001,1.79,2.0579474868690517,13.698064549651702
2019-07-04 19:36:20.440000+00:00,35.70593479518505,-117.47012494418932,3.72089954,1.79,2.161082604904951,13.563088168602112
2019-07-04 19:36:36.440000+00:00,35.59860679518505,-117.59393721774788,8.50403357,1.62,14.804110376370163,19.700924080556746
2019-07-04 19:36:55.640000+00:00,35.72988879518505,-117.54951267421082,4.09106621,1.27,5.778976766846676,6.463541225846131
2019-07-04 19:37:09+00:00,35.67939279518505,-117.50750102964363,2.77007927,1.66,3.0143514179476143,13.226997068247645
2019-07-04 19:37:29.240000+00:00,35.657789795185046,-117.51125847321222,3.93138647,1.7,5.382298907558353,15.068082786552065
2019-07-04 19:38:22.560000+00:00,35.70431079518505,-117.48937082697378,7.124981270000001,1.8,0.4116933446674107,12.29638728255902
2019-07-04 19:38:33.920000+00:00,35.65286679518505,-117.543802118757,8.12660873,1.56,7.266685056905167,14.384166609238923
2019-07-04 19:38:55.480000+00:00,35.73178079518505,-117.54001581094327,3.4087982300000004,1.33,5.170548049189029,6.8651883610486255
2019-07-04 19:39:01.040000+00:00,35.73481279518505,-117.55783803008876,3.51767078,1.58,6.704022753378846,5.579218617250371
2019-07-04 19:39:36.060000+00:00,35.65329379518505,-117.53280014949752,9.95566757,2.04,6.653583661733544,14.677622420356755
2019-07-04 19:39:49.360000+00:00,35.68102479518505,-117.5082171472918,8.08305971,2.67,2.8785459672021085,13.04227895007689
2019-07-04 19:40:07.800000+00:00,35.74234479518505,-117.55582857462514,4.99833746,2.79,7.01722331139088,5.033163030836621
2019-07-04 19:40:28.940000+00:00,35.65894179518505,-117.51094155616846,3.90961196,2.57,5.25172441421964,14.970962209696587
2019-07-04 19:40:57.220000+00:00,35.70806279518505,-117.48947709779634,4.3305858200000005,1.7,0.5866356442253394,12.022956688633178
2019-07-04 19:41:14.440000+00:00,35.69409379518505,-117.48800308975623,8.43145187,1.48,1.2431621929051837,13.149342090981369
2019-07-04 19:42:06.680000+00:00,35.71001979518505,-117.5127032390742,5.898350540000001,1.83,1.817250109264457,10.317975867862524
2019-07-04 19:42:28.420000+00:00,35.59712579518505,-117.5937821114182,5.4483440000000005,2.12,14.925947139859565,19.86511738708881
2019-07-04 19:42:35.600000+00:00,35.59476579518505,-117.587572941996,7.930638140000001,2.44,14.806250746179074,20.13236998539133
2019-07-04 19:42:57.440000+00:00,35.60854279518505,-117.58407393131274,9.46937018,1.92,13.385878986233966,18.615639561564297
2019-07-04 19:43:24.340000+00:00,35.74429779518505,-117.55787171585304,5.833027010000001,1.73,7.295439768721041,4.74853563149038
2019-07-04 19:43:32.380000+00:00,35.71705179518505,-117.54797374683416,3.66283418,1.74,5.092828614213845,7.717080277754531
2019-07-04 19:43:55.980000+00:00,35.65606079518505,-117.46903034871468,4.51204007,1.63,5.795830971150872,17.4096874269805
2019-07-04 19:44:36.980000+00:00,35.60223179518505,-117.59378247804072,4.06203353,1.35,14.47922818352676,19.298810249866733
2019-07-04 19:44:43.080000+00:00,35.64807779518505,-117.52704577403244,4.81688321,1.88,6.909860635109863,15.410132015840729
2019-07-04 19:45:12.680000+00:00,35.57154779518505,-117.62511127624944,9.048396320000002,1.7,18.90991840697897,22.888725955920425
2019-07-04 19:45:36.480000+00:00,35.64226279518505,-117.54464835556328,4.548330920000001,1.66,8.263335775613182,15.485506425708735
2019-07-04 19:45:48.760000+00:00,35.56766579518505,-117.63386799792642,2.0878112900000003,1.67,19.74619411389506,23.4282618368658
2019-07-04 19:46:08.080000+00:00,35.56343779518505,-117.60645069485734,8.736295010000001,1.6,18.64378203469182,23.633354341595503
2019-07-04 19:46:27.760000+00:00,35.69729179518505,-117.50312332047106,6.37738976,1.34,1.1322617288267314,11.937536922870999
2019-07-04 19:46:44.600000+00:00,35.60311479518505,-117.57417854145152,7.792732910000001,2.37,13.36061408681447,19.274934447305338
2019-07-04 19:47:07.100000+00:00,35.704225795185046,-117.473102820839,3.98945183,1.5,1.883229136522865,13.455378720781644
2019-07-04 19:47:39.020000+00:00,35.73640379518505,-117.54348314509544,6.783847280000001,1.51,5.731124735524579,6.280104891595291
2019-07-04 19:47:49.840000+00:00,35.59993679518505,-117.59067331324302,8.351612000000001,2.56,14.507362690120425,19.554168352533726
2019-07-04 19:48:25.680000+00:00,35.69473679518505,-117.50362813614156,2.15313482,1.36,1.3694390250553206,12.1165401881443
2019-07-04 19:48:41.840000+00:00,35.62420079518505,-117.58363605652006,9.229850570000002,1.79,12.028543829326468,16.88264352991111
2019-07-04 19:49:04.760000+00:00,35.68450379518505,-117.48323339811876,2.26200737,3.16,2.3899622136247856,14.2054133140247
2019-07-04 19:50:13.920000+00:00,35.66079679518505,-117.51156068975811,3.58299431,1.6,5.07273749550246,14.764524077228565
2019-07-04 19:50:23.500000+00:00,35.66593279518505,-117.54503205969604,4.410425690000001,1.85,6.278042042701574,12.975724567989909
2019-07-04 19:50:41.680000+00:00,35.71150479518505,-117.46570634628698,2.62491587,1.57,2.6774069774911484,13.554504234356827
2019-07-04 19:51:08.080000+00:00,35.60023779518505,-117.58997433485594,7.850798270000001,1.88,14.442569802596328,19.521528491107972
2019-07-04 19:51:16.840000+00:00,35.71081379518505,-117.54602829639776,3.73541588,3.59,4.770370894645306,8.400871161470835
2019-07-04 19:52:12.640000+00:00,35.60499079518505,-117.57483767618172,8.997589130000001,2.79,13.21940346709982,19.06248015743848
2019-07-04 19:52:39.040000+00:00,35.66364579518505,-117.53079089495547,9.418562990000002,2.31,5.60114870768935,13.691008348061082
2019-07-04 19:53:18.520000+00:00,35.66433779518505,-117.51477494480068,4.599138110000001,2.53,4.808105028858995,14.27920135818087
2019-07-04 19:53:43.480000+00:00,35.71808479518505,-117.5067308214389,9.62904992,2.5,1.9264098423492608,10.11121476831653
2019-07-04 19:54:16.920000+00:00,35.697434795185046,-117.48780833078844,4.0257426800000005,2.02,0.932949060788838,12.908195599614874
2019-07-04 19:54:39.040000+00:00,35.70765979518505,-117.47555306870508,4.170906080000001,1.5,1.7050177397357567,13.051992128171609
2019-07-04 19:54:54.840000+00:00,35.70155279518505,-117.47975162793098,1.79748449,1.68,1.3152105747239276,13.161090655338938
2019-07-04 19:55:51.320000+00:00,35.72911179518505,-117.5477306180617,4.4322002000000005,2.55,5.596272536160439,6.630208423128973
2019-07-04 19:56:00.360000+00:00,35.66481779518505,-117.5130419793764,3.84428843,4.28,4.699209212698077,14.311368692440986
2019-07-04 19:56:25.600000+00:00,35.66799079518505,-117.51656520795684,1.7684518100000002,3.47,4.509549492062593,13.847031381870117
2019-07-04 19:57:01.240000+00:00,35.72563279518505,-117.55431436668172,4.453974710000001,2.74,5.957233840094973,6.605991682862046
2019-07-04 19:57:21.440000+00:00,35.65982079518505,-117.512007619469,4.09106621,2.65,5.1882190395782946,14.838548220660632
2019-07-04 19:58:00.160000+00:00,35.71142779518505,-117.5449383407276,3.39428189,2.71,4.684104524121141,8.392574472149265
2019-07-04 19:58:37.520000+00:00,35.66340579518505,-117.51130787766851,3.88057928,2.0,4.7913653097330275,14.525851413608434
2019-07-04 19:58:49+00:00,35.73324179518505,-117.54257091653668,3.73541588,2.46,5.452713233688227,6.588245904042379
2019-07-04 19:59:06.600000+00:00,35.66309579518505,-117.51036385533985,2.93701718,1.81,4.796672264236508,14.598944162732275
2019-07-04 19:59:43.200000+00:00,35.663502795185046,-117.51378188465532,4.410425690000001,1.93,4.859476217557386,14.404170886046488
2019-07-04 20:00:11.400000+00:00,35.66609079518505,-117.51064107107804,4.0257426800000005,2.03,4.490445618817355,14.301309899921737
2019-07-04 20:00:32.880000+00:00,35.64055379518505,-117.4747182326001,3.10395509,1.62,7.2709073469247265,18.457081439886043
2019-07-04 20:01:02.200000+00:00,35.60826179518505,-117.5850919111276,9.2225924,1.77,13.466878824141277,18.643078812761477
2019-07-04 20:01:10.880000+00:00,35.70030779518505,-117.49079453808912,6.471745970000001,2.59,0.5169771002324028,12.493708095745315
2019-07-04 20:01:32.580000+00:00,35.67594979518505,-117.5763727814746,8.80161854,2.62,8.092147931438543,11.221924394037334
2019-07-04 20:01:55.760000+00:00,35.73986179518505,-117.54736539509084,5.985448580000001,1.68,6.245188699362656,5.760843705806245
2019-07-04 20:02:03.720000+00:00,35.73250979518505,-117.54204186363062,3.72815771,1.81,5.366297066470857,6.680059836183361
2019-07-04 20:02:33.720000+00:00,35.67205179518505,-117.51204150056036,3.49589627,1.32,3.92556977290585,13.672596526169853
2019-07-04 20:02:54.160000+00:00,35.68587479518505,-117.5008604969762,5.992706750000001,1.6,2.128333189545784,13.025141600735106
2019-07-04 20:03:07.320000+00:00,35.59618579518505,-117.59163404393408,8.03951069,1.8,14.892752978931073,19.9695041522094
2019-07-04 20:03:52.360000+00:00,35.70162979518505,-117.48165563348763,2.1095858,1.65,1.1458277410760729,13.022309182984815
2019-07-04 20:04:15.360000+00:00,35.71220879518505,-117.47653839711651,3.56847797,2.47,1.805364464867479,12.690397811037998
2019-07-04 20:04:51.800000+00:00,35.72007079518505,-117.50747896488132,8.627422460000002,1.78,2.144506997520685,9.919354616415772
2019-07-04 20:05:29.600000+00:00,35.71157479518505,-117.50056135134098,7.981445330000001,2.16,1.0139897991853641,11.003453093019512
2019-07-04 20:05:44.400000+00:00,35.60064079518505,-117.57360836379335,8.387902850000001,2.02,13.564250634105646,19.55281646725985
2019-07-04 20:06:07.800000+00:00,35.69927779518505,-117.47604846376632,10.035507440000002,3.5,1.7068380918644335,13.580244105786594
2019-07-04 20:06:53.400000+00:00,35.60404279518505,-117.58127460809688,5.72415446,2.1,13.636503151641687,19.12650318662263
2019-07-04 20:07:32.400000+00:00,35.66351179518505,-117.51479088530355,4.686236150000001,1.98,4.893058935963947,14.358204173549172
2019-07-04 20:07:58.600000+00:00,35.68460479518505,-117.50832340540126,6.12335381,2.19,2.535048302347099,12.717052964213847
2019-07-04 20:08:28.640000+00:00,35.60070979518505,-117.58483836874797,5.375762300000001,1.94,14.124923989952922,19.48095246676604
2019-07-04 20:08:36.160000+00:00,35.66577779518505,-117.51611804853027,3.78622307,1.82,4.71213277815915,14.080302305316286
2019-07-04 20:08:57.540000+00:00,35.78970379518505,-117.63819700315317,4.1346152300000005,1.35,16.127395647306688,4.361464220911912
2019-07-04 20:09:08.800000+00:00,35.67494979518505,-117.4669807094032,7.988703500000001,1.44,4.058740865147839,15.99366744266494
